token_id	speaker	iu_type	iu_id	tu_id	span	form	type	modality	features	align
0-0	SPK4001	Falling	0	0	Секіре	Секіре	linguistic	_	_	Begin=0.126
0-1	SPK4001	Falling	0	0	алмаймын	алмаймын	linguistic	_	_	End=0.95
1-0	SPK4001	Continuing	1	1	Бір	Бір	linguistic	_	_	Begin=2.22|End=2.91
2-0	SPK4001	Continuing	2	1	жерден	жерден	linguistic	_	_	Begin=2.91|End=3.83
3-0	SPK4001	Rising	3	1	мынау	мынау	linguistic	_	_	Begin=3.83
3-1	SPK4001	Rising	3	1	қандай	қандай	linguistic	_	_	_
3-2	SPK4001	Rising	3	1	болады	болады	linguistic	_	_	End=4.5
4-0	SPK4001	undefined	4	2	Жиырма	Жиырма	linguistic	_	_	Begin=4.82
4-1	SPK4001	undefined	4	2	сантиметр	сантиметр	linguistic	_	_	_
4-2	SPK4001	undefined	4	2	ма	ма	linguistic	_	_	End=5.505
5-0	SPK4001	Rising	5	2	мынау	мынау	linguistic	_	_	Begin=5.505|End=5.79
6-0	SPK4001	Continuing	6	3	Жиырма	Жиырма	linguistic	_	_	Begin=6.77
6-1	SPK4001	Continuing	6	3	сантиметрге	сантиметрге	linguistic	_	_	_
6-2	SPK4001	Continuing	6	3	секірсем	секірсем	linguistic	_	_	End=8.06
7-0	SPK4001	Falling	7	3	нормально	нормально	linguistic	_	_	Begin=9.14|End=9.89
8-0	SPK4002	Continuing	8	4	Нет	Нет	linguistic	_	_	Begin=9.67
8-1	SPK4002	Continuing	8	4	это	это	linguistic	_	_	_
8-2	SPK4002	Continuing	8	4	больше	больше	linguistic	_	_	End=10.89
9-0	SPK4002	Falling	9	4	или	или	linguistic	_	_	Begin=10.92
9-1	SPK4002	Falling	9	4	двадцать	двадцать	linguistic	_	_	_
9-2	SPK4002	Falling	9	4	два	два	linguistic	_	_	End=12.16
10-0	SPK4001	Falling	10	5	Ну	Ну	linguistic	_	_	Begin=12.09
10-1	SPK4001	Falling	10	5	солай	солай	linguistic	_	_	_
10-2	SPK4001	Falling	10	5	жиырмаға	жиырмаға	linguistic	_	_	_
10-3	SPK4001	Falling	10	5	шамалы	шамалы	linguistic	_	_	End=13.333
11-0	SPK4002	Falling	11	6	Солай	Солай	linguistic	_	_	Begin=14.67
11-1	SPK4002	Falling	11	6	иә	иә	linguistic	_	_	End=15.58
12-0	SPK4001	Continuing	12	7	Спорт	Спорт	linguistic	_	_	Begin=17.3|End=17.79
13-0	SPK4001	Continuing	13	7	спорт	спорт	linguistic	_	_	Begin=17.79
13-1	SPK4001	Continuing	13	7	дегенде	дегенде	linguistic	_	_	End=19.07
14-0	SPK4001	Continuing	14	7	пляжға	пляжға	linguistic	_	_	Begin=21.07
