token_id	speaker	iu_type	tu_id	span	form	type	modality	features	align
0-0	SPK0035	Falling	0	Ладно.	Ладно	linguistic			Begin=0.440|End=1.002
1-0	SPK0034	Rising	1	Елу	Елу	linguistic			Begin=1.070
1-1	SPK0034	Rising	1	минутқа	минутқа	linguistic			
1-2	SPK0034	Rising	1	дейін	дейін	linguistic			
1-3	SPK0034	Rising	1	жеткізсек	жеткізсек	linguistic			
1-4	SPK0034	Rising	1	болады?	болады	linguistic			End=3.150
2-0	SPK0035	Continuing	2	Оған	Оған	linguistic			Begin=2.756
2-1	SPK0035	Continuing	2	просто,	просто	linguistic			End=3.527
3-0	SPK0035	Continuing	3	общество	общество	linguistic			Begin=3.527
3-1	SPK0035	Continuing	3	он	он	linguistic			
3-2	SPK0035	Continuing	3	бес,	бес	linguistic			End=4.580
4-0	SPK0035	Falling	4	он	он	linguistic			Begin=4.580
4-1	SPK0035	Falling	4	бестен	бестен	linguistic			
4-2	SPK0035	Falling	4	отыз	отыз	linguistic			
4-3	SPK0035	Falling	4	кеткенде	кеткенде	linguistic			
4-4	SPK0035	Falling	4	болу	болу	linguistic			
4-5	SPK0035	Falling	4	керек.	керек	linguistic			End=6.200
5-0	SPK0035	Falling	5	Ну	Ну	linguistic			Begin=6.200
5-1	SPK0035	Falling	5	ладно	ладно	linguistic			
5-2	SPK0035	Falling	5	наверное	наверное	linguistic			
5-3	SPK0035	Falling	5	успею.	успею	linguistic			End=7.226
6-0	SPK0035	Falling	6	Если	Если	linguistic			Begin=7.484
6-1	SPK0035	Falling	6	что	что	linguistic			
6-2	SPK0035	Falling	6	¬Камила	Камила	linguistic		Anonymized=Yes	
6-3	SPK0035	Falling	6	подождет.	подождет	linguistic			End=8.794
7-0	SPK0035	Continuing	7	Артық	Артық	linguistic			Begin=9.047
7-1	SPK0035	Continuing	7	ешбір	ешбір	linguistic			
7-2	SPK0035	Continuing	7	жері,	жері	linguistic			End=10.312
8-0	SPK0035	Continuing	8	түсіп	түсіп	linguistic			Begin=10.312
8-1	SPK0035	Continuing	8	қалмайды	қалмайды	linguistic			
8-2	SPK0035	Continuing	8	мені	мені	linguistic			
8-3	SPK0035	Continuing	8	күткенше,	күткенше	linguistic			End=11.610
9-0	SPK0035	Falling	9	құдай	құдай	linguistic			Begin=11.610
9-1	SPK0035	Falling	9	де.	де	linguistic			End=12.608
10-0	SPK0034	undefined	10	@@@@	@@@@	linguistic			Begin=12.654|End=13.547
11-0	SPK0033	Continuing	11	А	А	linguistic			Begin=13.270
11-1	SPK0033	Continuing	11	это,	это	linguistic			End=13.710
12-0	SPK0033	Rising	12	ақша	ақша	linguistic			Begin=13.710
12-1	SPK0033	Rising	12	тауып	тауып	linguistic			
12-2	SPK0033	Rising	12	жатыр?	жатыр	linguistic			End=14.820
13-0	SPK0035	Continuing	13	Иә,	Иә	linguistic			Begin=14.530|End=14.840
14-0	SPK0035	Continuing	14	ақша	ақша	linguistic			Begin=14.840
14-1	SPK0035	Continuing	14	тауып	тауып	linguistic			
14-2	SPK0035	Continuing	14	жатырмын	жатырмын	linguistic			
14-3	SPK0035	Continuing	14	просто,	просто	linguistic			End=15.730
15-0	SPK0035	Continuing	15	жұмыс	жұмыс	linguistic			Begin=15.730
15-1	SPK0035	Continuing	15	жасап	жасап	linguistic			
15-2	SPK0035	Continuing	15	тұрған	тұрған	linguistic			
15-3	SPK0035	Continuing	15	жоқпын,	жоқпын	linguistic			End=16.770
16-0	SPK0035	Interrupted	16	бүгін	бүгін	linguistic			Begin=16.770
16-1	SPK0035	Interrupted	16	втор-	втор	linguistic		Interrupted=Yes	End=17.350
17-0	SPK0035	Rising	17	бүгін	бүгін	linguistic			Begin=17.350
17-1	SPK0035	Rising	17	қандай	қандай	linguistic			
17-2	SPK0035	Rising	17	күн?	күн	linguistic			End=18.170
18-0	SPK0035	Rising	18	Среда?	Среда	linguistic			Begin=18.170|End=18.610
19-0	SPK0034	Falling	19	Среда.	Среда	linguistic			Begin=18.658|End=19.246
20-0	SPK0033	Interrupted	20	Ох-	Ох	linguistic		Interrupted=Yes	Begin=19.364|End=19.730
21-0	SPK0033	Continuing	21	фигеть,	фигеть	linguistic			Begin=19.730|End=20.390
22-0	SPK0033	Rising	22	сегодня	сегодня	linguistic			Begin=20.390
22-1	SPK0033	Rising	22	среда?	среда	linguistic			End=21.277
23-0	SPK0034	Continuing	23	Бүгін	Бүгін	linguistic			Begin=21.154
23-1	SPK0034	Continuing	23	среда,	среда	linguistic			End=21.770
24-0	SPK0034	Falling	24	иә.	иә	linguistic			Begin=21.770|End=22.182
25-0	SPK0033	Falling	25	Мне	Мне	linguistic			Begin=22.180
25-1	SPK0033	Falling	25	надо	надо	linguistic			
25-2	SPK0033	Falling	25	еще	еще	linguistic			
25-3	SPK0033	Falling	25	поехать	поехать	linguistic			
25-4	SPK0033	Falling	25	за	за	linguistic			
25-5	SPK0033	Falling	25	AirPodsами.	AirPodsами	linguistic			End=23.958
26-0	SPK0035	Interrupted	26	Менде--	Менде-	linguistic		Interrupted=Yes	Begin=22.220|End=22.570
27-0	SPK0035	Falling	27	менде	менде	linguistic			Begin=24.050
27-1	SPK0035	Falling	27	кеше	кеше	linguistic			
27-2	SPK0035	Falling	27	жұмыста	жұмыста	linguistic			
27-3	SPK0035	Falling	27	scrum	scrum	linguistic			
27-4	SPK0035	Falling	27	meeting	meeting	linguistic			
27-5	SPK0035	Falling	27	болды	болды	linguistic			
27-6	SPK0035	Falling	27	да.	да	linguistic			End=25.710
28-0	SPK0033	Rising	28	Ол	Ол	linguistic			Begin=25.909
