token_id	speaker	iu_type	tu_id	span	form	type	modality	features	align
0-0	SPK4006	Continuing	0	Ыы,	Ыы	linguistic			Begin=0.480|End=0.780
1-0	SPK4006	Continuing	1	жаңа,	жаңа	linguistic			Begin=0.780|End=1.320
2-0	SPK4006	Continuing	2	GRE,	GRE	linguistic			Begin=1.586|End=2.030
3-0	SPK4006	Continuing	3	ға,	ға	linguistic			Begin=2.030|End=2.522
4-0	SPK4006	Continuing	4	бұрыннан	бұрыннан	linguistic			Begin=3.150
4-1	SPK4006	Continuing	4	естігенмін,	естігенмін	linguistic			End=4.000
5-0	SPK4006	Continuing	5	дайындалу	дайындалу	linguistic			Begin=4.000
5-1	SPK4006	Continuing	5	үшін,	үшін	linguistic			End=4.570
6-0	SPK4006	Continuing	6	Magoosh	Magoosh	linguistic			Begin=4.620
6-1	SPK4006	Continuing	6	деген,	деген	linguistic			End=5.260
7-0	SPK4006	Falling	7	не	не	linguistic			Begin=5.260
7-1	SPK4006	Falling	7	бар	бар	linguistic			
7-2	SPK4006	Falling	7	деп.	деп	linguistic			End=5.860
8-0	SPK4007	Falling	8	Мхм.	Мхм	linguistic			Begin=6.310|End=6.640
9-0	SPK4006	Falling	9	Приложение.	Приложение	linguistic			Begin=6.960|End=7.500
10-0	SPK4006	Falling	10	Сөз	Сөз	linguistic			Begin=7.757
10-1	SPK4006	Falling	10	жаттауға	жаттауға	linguistic			
10-2	SPK4006	Falling	10	арналған.	арналған	linguistic			End=8.721
11-0	SPK4006	Continuing	11	Соны	Соны	linguistic			Begin=9.556
11-1	SPK4006	Continuing	11	қарап,	қарап	linguistic			End=10.110
12-0	SPK4006	Continuing	12	бірнеше	бірнеше	linguistic			Begin=10.110
12-1	SPK4006	Continuing	12	сөздерді,	сөздерді	linguistic			End=11.310
13-0	SPK4006	Continuing	13	там,	там	linguistic			Begin=12.090|End=12.370
14-0	SPK4006	undefined	14	о–	о–	linguistic			Begin=12.820|End=13.087
15-0	SPK4006	Continuing	15	оқып	оқып	linguistic			Begin=13.100
15-1	SPK4006	Continuing	15	үйреніп,	үйреніп	linguistic			End=13.850
16-0	SPK4006	Falling	16	көріп	көріп	linguistic			Begin=13.850
16-1	SPK4006	Falling	16	едім.	едім	linguistic			End=14.140
17-0	SPK4007	Falling	17	Мхм.	Мхм	linguistic			Begin=14.370|End=14.790
18-0	SPK4006	Continuing	18	Қиын	Қиын	linguistic			Begin=14.780
18-1	SPK4006	Continuing	18	сөздер,	сөздер	linguistic			End=15.480
19-0	SPK4006	Continuing	19	кәдімгі,	кәдімгі	linguistic			Begin=15.480|End=15.930
20-0	SPK4006	Continuing	20	біз,	біз	linguistic			Begin=15.930|End=16.340
21-0	SPK4006	Continuing	21	көп	көп	linguistic			Begin=16.513
21-1	SPK4006	Continuing	21	қолданбайтын:,	қолданбайтын	linguistic		Prolongation=11	End=17.380
22-0	SPK4006	Continuing	22	тексттарда	тексттарда	linguistic			Begin=17.440
22-1	SPK4006	Continuing	22	да,	да	linguistic			End=18.090
23-0	SPK4006	Falling	23	көп	көп	linguistic			Begin=18.100
23-1	SPK4006	Falling	23	кездесе	кездесе	linguistic			
23-2	SPK4006	Falling	23	бермейтін:.	бермейтін	linguistic		Prolongation=8	End=19.530
24-0	SPK4007	Falling	24	Мысалы.	Мысалы	linguistic			Begin=20.974|End=21.576
25-0	SPK4006	Continuing	25	Там:,	Там	linguistic		Prolongation=2	Begin=22.652|End=23.245
26-0	SPK4006	Falling	26	venerate.	venerate	linguistic			Begin=23.801|End=24.706
27-0	SPK4007	Falling	27	Mмм.	Mмм	linguistic			Begin=25.866|End=26.425
28-0	SPK4006	Continuing	28	Немесе,	Немесе	linguistic			Begin=26.450|End=27.300
29-0	SPK4006	Continuing	29	мысалы,	мысалы	linguistic			Begin=27.358|End=27.672
30-0	SPK4006	Continuing	30	mercurial,	mercurial	linguistic			Begin=27.680|End=28.350
31-0	SPK4006	Continuing	31	деген,	деген	linguistic			Begin=28.350|End=28.640
32-0	SPK4006	Continuing	32	қандай	қандай	linguistic			Begin=28.640
32-1	SPK4006	Continuing	32	мағына	мағына	linguistic			
32-2	SPK4006	Continuing	32	білдіреді,	білдіреді	linguistic			End=29.520
33-0	SPK4006	Rising	33	деп	деп	linguistic			Begin=29.520
33-1	SPK4006	Rising	33	ойлайсың?	ойлайсың	linguistic			End=30.190
34-0	SPK4007	Rising	34	Mercurial?	Mercurial	linguistic			Begin=31.515|End=32.337
35-0	SPK4007	undefined	35	Планета	Планета	linguistic			Begin=32.942
35-1	SPK4007	undefined	35	ғой–	ғой–	linguistic			End=33.560
36-0	SPK4007	undefined	36	@@	@@	linguistic			Begin=33.570|End=34.470
37-0	SPK4007	Continuing	37	Mercury,	Mercury	linguistic			Begin=34.720|End=35.330
38-0	SPK4007	Falling	38	деп	деп	linguistic			Begin=35.330
38-1	SPK4007	Falling	38	айтсам	айтсам	linguistic			
38-2	SPK4007	Falling	38	иә.	иә	linguistic			End=36.010
39-0	SPK4006	Continuing	39	Жоқ	Жоқ	linguistic			Begin=36.547
39-1	SPK4006	Continuing	39	ол,	ол	linguistic			End=36.950
40-0	SPK4006	Continuing	40	ыыы,	ыыы	linguistic			Begin=36.950|End=37.750
41-0	SPK4006	Falling	41	сын	сын	linguistic			Begin=37.871
41-1	SPK4006	Falling	41	есім.	есім	linguistic			End=38.566
42-0	SPK4007	Falling	42	Ааа.	Ааа	linguistic			Begin=39.173|End=39.840
43-0	SPK4006	Falling	43	Mercurial.	Mercurial	linguistic			Begin=41.360|End=41.940
44-0	SPK4007	Continuing	44	Типо,	Типо	linguistic			Begin=41.790|End=41.970
45-0	SPK4007	Rising	45	какой-то?	какой-то	linguistic			Begin=41.970|End=42.520
46-0	SPK4006	Rising	46	А?	А	linguistic			Begin=42.849|End=43.117
47-0	SPK4007	Continuing	47	Какой-то,	Какой-то	linguistic			Begin=43.203|End=43.660
48-0	SPK4007	Rising	48	деген	деген	linguistic			Begin=43.660
48-1	SPK4007	Rising	48	сияқты	сияқты	linguistic			
48-2	SPK4007	Rising	48	ма?	ма	linguistic			End=44.200
49-0	SPK4006	Falling	49	Иә.	Иә	linguistic			Begin=44.140|End=44.575
50-0	SPK4006	Falling	50	Mercurial.	Mercurial	linguistic			Begin=44.643|End=45.347
51-0	SPK4007	Continuing	51	Ммм,	Ммм	linguistic			Begin=47.636|End=48.574
52-0	SPK4007	Continuing	52	типо,	типо	linguistic			Begin=48.884|End=49.394
53-0	SPK4007	Continuing	53	spectacular,	spectacular	linguistic			Begin=51.173|End=52.400
54-0	SPK4007	undefined	54	###	###	unknown			Begin=52.400|End=52.940
55-0	SPK4007	Rising	55	деген	деген	linguistic			Begin=52.940
55-1	SPK4007	Rising	55	сияқты	сияқты	linguistic			
55-2	SPK4007	Rising	55	ма?	ма	linguistic			End=53.730
56-0	SPK4006	Falling	56	О	О	linguistic			Begin=54.007
56-1	SPK4006	Falling	56	жоқ.	жоқ	linguistic			End=54.470
57-0	SPK4006	Continuing	57	Обычно,	Обычно	linguistic			Begin=54.770|End=55.350
58-0	SPK4006	Continuing	58	мінезі	мінезі	linguistic			Begin=55.350
58-1	SPK4006	Continuing	58	#,	#	unknown			End=56.490
59-0	SPK4006	Continuing	59	құбылмалы:,	құбылмалы	linguistic		Prolongation=8	Begin=56.490|End=57.100
60-0	SPK4006	Continuing	60	деген	деген	linguistic			Begin=57.100
60-1	SPK4006	Continuing	60	сияқты,	сияқты	linguistic			End=57.850
61-0	SPK4006	Falling	61	мағынада.	мағынада	linguistic			Begin=57.850|End=58.543
62-0	SPK4006	Falling	62	Ой	Ой	linguistic			Begin=60.609
62-1	SPK4006	Falling	62	сорри.	сорри	linguistic			End=61.141
63-0	SPK4006	Continuing	63	Ананы	Ананы	linguistic			Begin=61.755
63-1	SPK4006	Continuing	63	жақын	жақын	linguistic			
63-2	SPK4006	Continuing	63	жерге	жерге	linguistic			
63-3	SPK4006	Continuing	63	қойып	қойып	linguistic			
63-4	SPK4006	Continuing	63	қояйыншы,	қояйыншы	linguistic			End=62.882
64-0	SPK4007	Falling	64	Мхм.	Мхм	linguistic			Begin=63.458|End=63.919
65-0	SPK4006	Continuing	65	А	А	linguistic			Begin=63.620
65-1	SPK4006	Continuing	65	то	то	linguistic			
65-2	SPK4006	Continuing	65	біздің	біздің	linguistic			
65-3	SPK4006	Continuing	65	ана,	ана	linguistic			End=64.060
66-0	SPK4006	Continuing	66	айтып	айтып	linguistic			Begin=64.060
66-1	SPK4006	Continuing	66	жатқанымыз,	жатқанымыз	linguistic			End=64.830
67-0	SPK4006	Falling	67	естіліп	естіліп	linguistic			Begin=64.830
67-1	SPK4006	Falling	67	жатқан	жатқан	linguistic			
67-2	SPK4006	Falling	67	жоқ	жоқ	linguistic			
67-3	SPK4006	Falling	67	сияқты.	сияқты	linguistic			End=65.910
68-0	SPK4007	Falling	68	Мхм.	Мхм	linguistic			Begin=66.688|End=67.189
69-0	SPK4007	Continuing	69	#,	#	unknown			Begin=67.818|End=68.350
70-0	SPK4007	Continuing	70	қай	қай	linguistic			Begin=68.350
70-1	SPK4007	Continuing	70	киімді	киімді	linguistic			
70-2	SPK4007	Continuing	70	аламын,	аламын	linguistic			End=69.240
71-0	SPK4007	Rising	71	қайсысын	қайсысын	linguistic			Begin=69.240
71-1	SPK4007	Rising	71	алмаймын?	алмаймын	linguistic			End=70.059
72-0	SPK4007	Continuing	72	Сол	Сол	linguistic			Begin=71.385
72-1	SPK4007	Continuing	72	уайым	уайым	linguistic			
72-2	SPK4007	Continuing	72	болды	болды	linguistic			
