token_id	speaker	iu_type	tu_id	span	form	type	modality	features	align
0-0	SPK0036	Continuing	0	Ее,	Ее	linguistic			Begin=0.000|End=0.400
1-0	SPK0036	Falling	1	солай	солай	linguistic			Begin=0.406
1-1	SPK0036	Falling	1	де	де	linguistic			
1-2	SPK0036	Falling	1	жағдай.	жағдай	linguistic			End=1.623
2-0	SPK0027	Falling	2	Мхм.	Мхм	linguistic			Begin=1.782|End=2.769
3-0	SPK0027	Falling	3	Қуырдақ	Қуырдақ	linguistic			Begin=16.129
3-1	SPK0027	Falling	3	ысытып	ысытып	linguistic			
3-2	SPK0027	Falling	3	жібірейін	жібірейін	linguistic			
3-3	SPK0027	Falling	3	бе	бе	linguistic			
3-4	SPK0027	Falling	3	ей.	ей	linguistic			End=17.439
4-0	SPK0036	Falling	4	Өй	Өй	linguistic			Begin=17.089
4-1	SPK0036	Falling	4	жоқ	жоқ	linguistic			
4-2	SPK0036	Falling	4	ей	ей	linguistic			
4-3	SPK0036	Falling	4	тұра	тұра	linguistic			
4-4	SPK0036	Falling	4	берсін.	берсін	linguistic			End=18.219
5-0	SPK0036	Falling	5	###.	###	unknown			Begin=18.228|End=18.958
6-0	SPK0027	Continuing	6	Соны	Соны	linguistic			Begin=19.362
6-1	SPK0027	Continuing	6	айтамын,	айтамын	linguistic			End=20.002
7-0	SPK0027	Falling	7	ысытып	ысытып	linguistic			Begin=20.010
7-1	SPK0027	Falling	7	жіберейін	жіберейін	linguistic			
7-2	SPK0027	Falling	7	бе	бе	linguistic			
7-3	SPK0027	Falling	7	деймін.	деймін	linguistic			End=20.925
8-0	SPK0036	Falling	8	Жоқ.	Жоқ	linguistic			Begin=20.947|End=21.477
9-0	SPK0027	Continuing	9	Мен	Мен	linguistic			Begin=22.906
9-1	SPK0027	Continuing	9	ана,	ана	linguistic			End=23.455
10-0	SPK0027	Continuing	10	табадан	табадан	linguistic			Begin=23.457
10-1	SPK0027	Continuing	10	ұялып,	ұялып	linguistic			End=24.267
11-0	SPK0027	Continuing	11	көтеріп,	көтеріп	linguistic			Begin=24.267|End=24.735
12-0	SPK0027	Continuing	12	@#	@#	linguistic			Begin=24.735
12-1	SPK0027	Continuing	12	@#,	@#	linguistic			End=25.345
13-0	SPK0027	Falling	13	табаның	табаның	linguistic			Begin=25.606
13-1	SPK0027	Falling	13	түрі	түрі	linguistic			
13-2	SPK0027	Falling	13	старшный	старшный	linguistic			
13-3	SPK0027	Falling	13	###.	###	unknown			End=27.330
14-0	SPK0014	Falling	14	Ана	Ана	linguistic			Begin=28.706
14-1	SPK0014	Falling	14	жерді	жерді	linguistic			
14-2	SPK0014	Falling	14	қайтадан	қайтадан	linguistic			
